id_tiempo;anio;mes;dia;hora;turno
2020030912;2020;3;9;12;Tarde
2020030913;2020;3;9;13;Tarde
2020030914;2020;3;9;14;Tarde
2020030915;2020;3;9;15;Tarde
2020030916;2020;3;9;16;Tarde
2020030917;2020;3;9;17;Tarde
2020030918;2020;3;9;18;Tarde
2020030919;2020;3;9;19;Noche
2020030920;2020;3;9;20;Noche
2020030922;2020;3;9;22;Noche
2020030923;2020;3;9;23;Noche
2020031008;2020;3;10;8;Mañana
2020031009;2020;3;10;9;Mañana
2020031011;2020;3;10;11;Mañana
2020031012;2020;3;10;12;Tarde
2020031013;2020;3;10;13;Tarde
2020031015;2020;3;10;15;Tarde
2020031016;2020;3;10;16;Tarde
2020031017;2020;3;10;17;Tarde
2020031018;2020;3;10;18;Tarde
2020031019;2020;3;10;19;Noche
2020031020;2020;3;10;20;Noche
2020031021;2020;3;10;21;Noche
2020031022;2020;3;10;22;Noche
2020031023;2020;3;10;23;Noche
2020031100;2020;3;11;0;Madrugada
2020031107;2020;3;11;7;Mañana
2020031108;2020;3;11;8;Mañana
2020031109;2020;3;11;9;Mañana
2020031110;2020;3;11;10;Mañana
2020031111;2020;3;11;11;Mañana
2020031112;2020;3;11;12;Tarde
2020031113;2020;3;11;13;Tarde
2020031115;2020;3;11;15;Tarde
2020031116;2020;3;11;16;Tarde
2020031118;2020;3;11;18;Tarde
2020031119;2020;3;11;19;Noche
2020031120;2020;3;11;20;Noche
2020031123;2020;3;11;23;Noche
2020031200;2020;3;12;0;Madrugada
2020031207;2020;3;12;7;Mañana
2020031208;2020;3;12;8;Mañana
2020031209;2020;3;12;9;Mañana
2020031211;2020;3;12;11;Mañana
2020031212;2020;3;12;12;Tarde
2020031213;2020;3;12;13;Tarde
2020031214;2020;3;12;14;Tarde
2020031215;2020;3;12;15;Tarde
2020031216;2020;3;12;16;Tarde
2020031217;2020;3;12;17;Tarde
2020031218;2020;3;12;18;Tarde
2020031220;2020;3;12;20;Noche
2020031223;2020;3;12;23;Noche
2020031301;2020;3;13;1;Madrugada
2020031308;2020;3;13;8;Mañana
2020031309;2020;3;13;9;Mañana
2020031310;2020;3;13;10;Mañana
2020031312;2020;3;13;12;Tarde
2020031313;2020;3;13;13;Tarde
2020031314;2020;3;13;14;Tarde
2020031317;2020;3;13;17;Tarde
2020031318;2020;3;13;18;Tarde
2020031319;2020;3;13;19;Noche
2020031320;2020;3;13;20;Noche
2020031321;2020;3;13;21;Noche
2020031400;2020;3;14;0;Madrugada
2020031407;2020;3;14;7;Mañana
2020031409;2020;3;14;9;Mañana
2020031413;2020;3;14;13;Tarde
2020031414;2020;3;14;14;Tarde
2020031415;2020;3;14;15;Tarde
2020031416;2020;3;14;16;Tarde
2020031418;2020;3;14;18;Tarde
2020031419;2020;3;14;19;Noche
2020031420;2020;3;14;20;Noche
2020031422;2020;3;14;22;Noche
2020031423;2020;3;14;23;Noche
2020031500;2020;3;15;0;Madrugada
2020031501;2020;3;15;1;Madrugada
2020031505;2020;3;15;5;Madrugada
2020031506;2020;3;15;6;Mañana
2020031509;2020;3;15;9;Mañana
2020031511;2020;3;15;11;Mañana
2020031513;2020;3;15;13;Tarde
2020031515;2020;3;15;15;Tarde
2020031516;2020;3;15;16;Tarde
2020031517;2020;3;15;17;Tarde
2020031520;2020;3;15;20;Noche
2020031521;2020;3;15;21;Noche
2020031522;2020;3;15;22;Noche
2020031523;2020;3;15;23;Noche
2020031601;2020;3;16;1;Madrugada
2020031607;2020;3;16;7;Mañana
2020031609;2020;3;16;9;Mañana
2020031611;2020;3;16;11;Mañana
2020031612;2020;3;16;12;Tarde
2020031613;2020;3;16;13;Tarde
2020031614;2020;3;16;14;Tarde
2020031615;2020;3;16;15;Tarde
2020031616;2020;3;16;16;Tarde
2020031617;2020;3;16;17;Tarde
2020031618;2020;3;16;18;Tarde
2020031619;2020;3;16;19;Noche
2020031621;2020;3;16;21;Noche
2020031622;2020;3;16;22;Noche
2020031700;2020;3;17;0;Madrugada
2020031703;2020;3;17;3;Madrugada
2020031704;2020;3;17;4;Madrugada
2020031706;2020;3;17;6;Mañana
2020031710;2020;3;17;10;Mañana
2020031711;2020;3;17;11;Mañana
2020031712;2020;3;17;12;Tarde
2020031713;2020;3;17;13;Tarde
2020031714;2020;3;17;14;Tarde
2020031715;2020;3;17;15;Tarde
2020031716;2020;3;17;16;Tarde
2020031717;2020;3;17;17;Tarde
2020031718;2020;3;17;18;Tarde
2020031719;2020;3;17;19;Noche
2020031720;2020;3;17;20;Noche
2020031723;2020;3;17;23;Noche
2020031808;2020;3;18;8;Mañana
2020031809;2020;3;18;9;Mañana
2020031810;2020;3;18;10;Mañana
2020031812;2020;3;18;12;Tarde
2020031814;2020;3;18;14;Tarde
2020031815;2020;3;18;15;Tarde
2020031816;2020;3;18;16;Tarde
2020031817;2020;3;18;17;Tarde
2020031818;2020;3;18;18;Tarde
2020031821;2020;3;18;21;Noche
2020031900;2020;3;19;0;Madrugada
2020031901;2020;3;19;1;Madrugada
2020031906;2020;3;19;6;Mañana
2020031909;2020;3;19;9;Mañana
2020031910;2020;3;19;10;Mañana
2020031912;2020;3;19;12;Tarde
2020031914;2020;3;19;14;Tarde
2020031916;2020;3;19;16;Tarde
2020031917;2020;3;19;17;Tarde
2020032013;2020;3;20;13;Tarde
2020032018;2020;3;20;18;Tarde
2020032021;2020;3;20;21;Noche
2020032023;2020;3;20;23;Noche
2020032114;2020;3;21;14;Tarde
2020032115;2020;3;21;15;Tarde
2020032218;2020;3;22;18;Tarde
2020032309;2020;3;23;9;Mañana
2020032310;2020;3;23;10;Mañana
2020032321;2020;3;23;21;Noche
2020032405;2020;3;24;5;Madrugada
2020032423;2020;3;24;23;Noche
2020032508;2020;3;25;8;Mañana
2020032513;2020;3;25;13;Tarde
2020032516;2020;3;25;16;Tarde
2020032519;2020;3;25;19;Noche
2020032609;2020;3;26;9;Mañana
2020032617;2020;3;26;17;Tarde
2020032622;2020;3;26;22;Noche
2020032705;2020;3;27;5;Madrugada
2020032712;2020;3;27;12;Tarde
2020032813;2020;3;28;13;Tarde
2020032814;2020;3;28;14;Tarde
2020032914;2020;3;29;14;Tarde
2020033009;2020;3;30;9;Mañana
2020033012;2020;3;30;12;Tarde
2020033016;2020;3;30;16;Tarde
2020033017;2020;3;30;17;Tarde
2020033019;2020;3;30;19;Noche
2020033020;2020;3;30;20;Noche
2020033116;2020;3;31;16;Tarde
2020033122;2020;3;31;22;Noche
2020040107;2020;4;1;7;Mañana
2020040111;2020;4;1;11;Mañana
2020040117;2020;4;1;17;Tarde
2020040122;2020;4;1;22;Noche
2020040209;2020;4;2;9;Mañana
2020040210;2020;4;2;10;Mañana
2020040212;2020;4;2;12;Tarde
2020040215;2020;4;2;15;Tarde
2020040219;2020;4;2;19;Noche
2020040222;2020;4;2;22;Noche
2020040308;2020;4;3;8;Mañana
2020040311;2020;4;3;11;Mañana
2020040314;2020;4;3;14;Tarde
2020040315;2020;4;3;15;Tarde
2020040319;2020;4;3;19;Noche
2020040408;2020;4;4;8;Mañana
2020040414;2020;4;4;14;Tarde
2020040509;2020;4;5;9;Mañana
2020040511;2020;4;5;11;Mañana
2020040521;2020;4;5;21;Noche
2020040523;2020;4;5;23;Noche
2020040612;2020;4;6;12;Tarde
2020040613;2020;4;6;13;Tarde
2020040614;2020;4;6;14;Tarde
2020040615;2020;4;6;15;Tarde
2020040618;2020;4;6;18;Tarde
2020040706;2020;4;7;6;Mañana
2020040708;2020;4;7;8;Mañana
2020040712;2020;4;7;12;Tarde
2020040713;2020;4;7;13;Tarde
2020040719;2020;4;7;19;Noche
2020040809;2020;4;8;9;Mañana
2020040811;2020;4;8;11;Mañana
2020040812;2020;4;8;12;Tarde
2020040813;2020;4;8;13;Tarde
2020040814;2020;4;8;14;Tarde
2020040818;2020;4;8;18;Tarde
2020040918;2020;4;9;18;Tarde
2020040920;2020;4;9;20;Noche
2020040922;2020;4;9;22;Noche
2020040923;2020;4;9;23;Noche
2020041014;2020;4;10;14;Tarde
2020041015;2020;4;10;15;Tarde
2020041017;2020;4;10;17;Tarde
2020041114;2020;4;11;14;Tarde
2020041115;2020;4;11;15;Tarde
2020041118;2020;4;11;18;Tarde
2020041200;2020;4;12;0;Madrugada
2020041205;2020;4;12;5;Madrugada
2020041207;2020;4;12;7;Mañana
2020041212;2020;4;12;12;Tarde
2020041216;2020;4;12;16;Tarde
2020041219;2020;4;12;19;Noche
2020041220;2020;4;12;20;Noche
2020041222;2020;4;12;22;Noche
2020041300;2020;4;13;0;Madrugada
2020041312;2020;4;13;12;Tarde
2020041314;2020;4;13;14;Tarde
2020041315;2020;4;13;15;Tarde
2020041402;2020;4;14;2;Madrugada
2020041409;2020;4;14;9;Mañana
2020041410;2020;4;14;10;Mañana
2020041414;2020;4;14;14;Tarde
2020041417;2020;4;14;17;Tarde
2020041418;2020;4;14;18;Tarde
2020041419;2020;4;14;19;Noche
2020041501;2020;4;15;1;Madrugada
2020041506;2020;4;15;6;Mañana
2020041511;2020;4;15;11;Mañana
2020041512;2020;4;15;12;Tarde
2020041516;2020;4;15;16;Tarde
2020041519;2020;4;15;19;Noche
2020041521;2020;4;15;21;Noche
2020041522;2020;4;15;22;Noche
2020041608;2020;4;16;8;Mañana
2020041615;2020;4;16;15;Tarde
2020041616;2020;4;16;16;Tarde
2020041623;2020;4;16;23;Noche
2020041710;2020;4;17;10;Mañana
2020041712;2020;4;17;12;Tarde
2020041714;2020;4;17;14;Tarde
2020041715;2020;4;17;15;Tarde
2020041717;2020;4;17;17;Tarde
2020041800;2020;4;18;0;Madrugada
2020041809;2020;4;18;9;Mañana
2020041814;2020;4;18;14;Tarde
2020041819;2020;4;18;19;Noche
2020041820;2020;4;18;20;Noche
2020041821;2020;4;18;21;Noche
2020041900;2020;4;19;0;Madrugada
2020041907;2020;4;19;7;Mañana
2020041915;2020;4;19;15;Tarde
2020041920;2020;4;19;20;Noche
2020041921;2020;4;19;21;Noche
2020042001;2020;4;20;1;Madrugada
2020042009;2020;4;20;9;Mañana
2020042010;2020;4;20;10;Mañana
2020042015;2020;4;20;15;Tarde
2020042016;2020;4;20;16;Tarde
2020042017;2020;4;20;17;Tarde
2020042018;2020;4;20;18;Tarde
2020042022;2020;4;20;22;Noche
2020042100;2020;4;21;0;Madrugada
2020042109;2020;4;21;9;Mañana
2020042112;2020;4;21;12;Tarde
2020042116;2020;4;21;16;Tarde
2020042118;2020;4;21;18;Tarde
2020042119;2020;4;21;19;Noche
2020042120;2020;4;21;20;Noche
2020042121;2020;4;21;21;Noche
2020042122;2020;4;21;22;Noche
2020042211;2020;4;22;11;Mañana
2020042212;2020;4;22;12;Tarde
2020042215;2020;4;22;15;Tarde
2020042216;2020;4;22;16;Tarde
2020042222;2020;4;22;22;Noche
2020042300;2020;4;23;0;Madrugada
2020042306;2020;4;23;6;Mañana
2020042308;2020;4;23;8;Mañana
2020042309;2020;4;23;9;Mañana
2020042312;2020;4;23;12;Tarde
2020042313;2020;4;23;13;Tarde
2020042315;2020;4;23;15;Tarde
2020042316;2020;4;23;16;Tarde
2020042317;2020;4;23;17;Tarde
2020042319;2020;4;23;19;Noche
2020042400;2020;4;24;0;Madrugada
2020042407;2020;4;24;7;Mañana
2020042415;2020;4;24;15;Tarde
2020042417;2020;4;24;17;Tarde
2020042418;2020;4;24;18;Tarde
2020042420;2020;4;24;20;Noche
2020042501;2020;4;25;1;Madrugada
2020042509;2020;4;25;9;Mañana
2020042520;2020;4;25;20;Noche
2020042601;2020;4;26;1;Madrugada
2020042612;2020;4;26;12;Tarde
2020042616;2020;4;26;16;Tarde
2020042700;2020;4;27;0;Madrugada
2020042704;2020;4;27;4;Madrugada
2020042706;2020;4;27;6;Mañana
2020042708;2020;4;27;8;Mañana
2020042711;2020;4;27;11;Mañana
2020042713;2020;4;27;13;Tarde
2020042715;2020;4;27;15;Tarde
2020042716;2020;4;27;16;Tarde
2020042720;2020;4;27;20;Noche
2020042806;2020;4;28;6;Mañana
2020042812;2020;4;28;12;Tarde
2020042814;2020;4;28;14;Tarde
2020042819;2020;4;28;19;Noche
2020042900;2020;4;29;0;Madrugada
2020042908;2020;4;29;8;Mañana
2020042909;2020;4;29;9;Mañana
2020042912;2020;4;29;12;Tarde
2020042913;2020;4;29;13;Tarde
2020042914;2020;4;29;14;Tarde
2020042915;2020;4;29;15;Tarde
2020042916;2020;4;29;16;Tarde
2020042917;2020;4;29;17;Tarde
2020042918;2020;4;29;18;Tarde
2020042919;2020;4;29;19;Noche
2020042921;2020;4;29;21;Noche
2020043013;2020;4;30;13;Tarde
2020043015;2020;4;30;15;Tarde
2020043016;2020;4;30;16;Tarde
2020043017;2020;4;30;17;Tarde
2020050115;2020;5;1;15;Tarde
2020050117;2020;5;1;17;Tarde
2020050119;2020;5;1;19;Noche
2020050120;2020;5;1;20;Noche
2020050123;2020;5;1;23;Noche
2020050211;2020;5;2;11;Mañana
2020050212;2020;5;2;12;Tarde
2020050214;2020;5;2;14;Tarde
2020050215;2020;5;2;15;Tarde
2020050219;2020;5;2;19;Noche
2020050223;2020;5;2;23;Noche
2020050313;2020;5;3;13;Tarde
2020050314;2020;5;3;14;Tarde
2020050316;2020;5;3;16;Tarde
2020050321;2020;5;3;21;Noche
2020050406;2020;5;4;6;Mañana
2020050408;2020;5;4;8;Mañana
2020050410;2020;5;4;10;Mañana
2020050411;2020;5;4;11;Mañana
2020050412;2020;5;4;12;Tarde
2020050413;2020;5;4;13;Tarde
2020050414;2020;5;4;14;Tarde
2020050416;2020;5;4;16;Tarde
2020050417;2020;5;4;17;Tarde
2020050419;2020;5;4;19;Noche
2020050508;2020;5;5;8;Mañana
2020050510;2020;5;5;10;Mañana
2020050512;2020;5;5;12;Tarde
2020050513;2020;5;5;13;Tarde
2020050514;2020;5;5;14;Tarde
2020050516;2020;5;5;16;Tarde
2020050517;2020;5;5;17;Tarde
2020050520;2020;5;5;20;Noche
2020050522;2020;5;5;22;Noche
2020050610;2020;5;6;10;Mañana
2020050613;2020;5;6;13;Tarde
2020050614;2020;5;6;14;Tarde
2020050616;2020;5;6;16;Tarde
2020050617;2020;5;6;17;Tarde
2020050618;2020;5;6;18;Tarde
2020050713;2020;5;7;13;Tarde
2020050714;2020;5;7;14;Tarde
2020050715;2020;5;7;15;Tarde
2020050719;2020;5;7;19;Noche
2020050721;2020;5;7;21;Noche
2020050723;2020;5;7;23;Noche
2020050813;2020;5;8;13;Tarde
2020050819;2020;5;8;19;Noche
2020050820;2020;5;8;20;Noche
2020050900;2020;5;9;0;Madrugada
2020050901;2020;5;9;1;Madrugada
2020050910;2020;5;9;10;Mañana
2020050911;2020;5;9;11;Mañana
2020050912;2020;5;9;12;Tarde
2020050913;2020;5;9;13;Tarde
2020050914;2020;5;9;14;Tarde
2020050916;2020;5;9;16;Tarde
2020050917;2020;5;9;17;Tarde
2020050919;2020;5;9;19;Noche
2020050921;2020;5;9;21;Noche
2020050923;2020;5;9;23;Noche
2020051001;2020;5;10;1;Madrugada
2020051011;2020;5;10;11;Mañana
2020051012;2020;5;10;12;Tarde
2020051013;2020;5;10;13;Tarde
2020051016;2020;5;10;16;Tarde
2020051106;2020;5;11;6;Mañana
2020051109;2020;5;11;9;Mañana
2020051111;2020;5;11;11;Mañana
2020051112;2020;5;11;12;Tarde
2020051113;2020;5;11;13;Tarde
2020051114;2020;5;11;14;Tarde
2020051116;2020;5;11;16;Tarde
2020051117;2020;5;11;17;Tarde
2020051121;2020;5;11;21;Noche
2020051122;2020;5;11;22;Noche
2020051123;2020;5;11;23;Noche
2020051205;2020;5;12;5;Madrugada
2020051209;2020;5;12;9;Mañana
2020051212;2020;5;12;12;Tarde
2020051215;2020;5;12;15;Tarde
2020051216;2020;5;12;16;Tarde
2020051218;2020;5;12;18;Tarde
2020051219;2020;5;12;19;Noche
2020051221;2020;5;12;21;Noche
2020051306;2020;5;13;6;Mañana
2020051311;2020;5;13;11;Mañana
2020051312;2020;5;13;12;Tarde
2020051313;2020;5;13;13;Tarde
2020051322;2020;5;13;22;Noche
2020051409;2020;5;14;9;Mañana
2020051411;2020;5;14;11;Mañana
2020051412;2020;5;14;12;Tarde
2020051413;2020;5;14;13;Tarde
2020051415;2020;5;14;15;Tarde
2020051416;2020;5;14;16;Tarde
2020051417;2020;5;14;17;Tarde
2020051423;2020;5;14;23;Noche
2020051511;2020;5;15;11;Mañana
2020051512;2020;5;15;12;Tarde
2020051513;2020;5;15;13;Tarde
2020051514;2020;5;15;14;Tarde
2020051516;2020;5;15;16;Tarde
2020051518;2020;5;15;18;Tarde
2020051519;2020;5;15;19;Noche
2020051607;2020;5;16;7;Mañana
2020051614;2020;5;16;14;Tarde
2020051615;2020;5;16;15;Tarde
2020051617;2020;5;16;17;Tarde
2020051618;2020;5;16;18;Tarde
2020051700;2020;5;17;0;Madrugada
2020051706;2020;5;17;6;Mañana
2020051710;2020;5;17;10;Mañana
2020051712;2020;5;17;12;Tarde
2020051713;2020;5;17;13;Tarde
2020051721;2020;5;17;21;Noche
2020051808;2020;5;18;8;Mañana
2020051809;2020;5;18;9;Mañana
2020051811;2020;5;18;11;Mañana
2020051812;2020;5;18;12;Tarde
2020051813;2020;5;18;13;Tarde
2020051815;2020;5;18;15;Tarde
2020051816;2020;5;18;16;Tarde
2020051817;2020;5;18;17;Tarde
2020051818;2020;5;18;18;Tarde
2020051822;2020;5;18;22;Noche
2020051903;2020;5;19;3;Madrugada
2020051905;2020;5;19;5;Madrugada
2020051910;2020;5;19;10;Mañana
2020051911;2020;5;19;11;Mañana
2020051912;2020;5;19;12;Tarde
2020051913;2020;5;19;13;Tarde
2020051914;2020;5;19;14;Tarde
2020051915;2020;5;19;15;Tarde
2020051916;2020;5;19;16;Tarde
2020051917;2020;5;19;17;Tarde
2020051918;2020;5;19;18;Tarde
2020051919;2020;5;19;19;Noche
2020051920;2020;5;19;20;Noche
2020051921;2020;5;19;21;Noche
2020052009;2020;5;20;9;Mañana
2020052011;2020;5;20;11;Mañana
2020052012;2020;5;20;12;Tarde
2020052013;2020;5;20;13;Tarde
2020052018;2020;5;20;18;Tarde
2020052019;2020;5;20;19;Noche
2020052106;2020;5;21;6;Mañana
2020052111;2020;5;21;11;Mañana
2020052112;2020;5;21;12;Tarde
2020052113;2020;5;21;13;Tarde
2020052114;2020;5;21;14;Tarde
2020052116;2020;5;21;16;Tarde
2020052117;2020;5;21;17;Tarde
2020052118;2020;5;21;18;Tarde
2020052119;2020;5;21;19;Noche
2020052120;2020;5;21;20;Noche
2020052122;2020;5;21;22;Noche
2020052209;2020;5;22;9;Mañana
2020052211;2020;5;22;11;Mañana
2020052214;2020;5;22;14;Tarde
2020052215;2020;5;22;15;Tarde
2020052217;2020;5;22;17;Tarde
2020052218;2020;5;22;18;Tarde
2020052220;2020;5;22;20;Noche
2020052222;2020;5;22;22;Noche
2020052308;2020;5;23;8;Mañana
2020052310;2020;5;23;10;Mañana
2020052311;2020;5;23;11;Mañana
2020052312;2020;5;23;12;Tarde
2020052313;2020;5;23;13;Tarde
2020052314;2020;5;23;14;Tarde
2020052318;2020;5;23;18;Tarde
2020052411;2020;5;24;11;Mañana
2020052413;2020;5;24;13;Tarde
2020052415;2020;5;24;15;Tarde
2020052417;2020;5;24;17;Tarde
2020052419;2020;5;24;19;Noche
2020052501;2020;5;25;1;Madrugada
2020052514;2020;5;25;14;Tarde
2020052515;2020;5;25;15;Tarde
2020052600;2020;5;26;0;Madrugada
2020052609;2020;5;26;9;Mañana
2020052612;2020;5;26;12;Tarde
2020052616;2020;5;26;16;Tarde
2020052617;2020;5;26;17;Tarde
2020052618;2020;5;26;18;Tarde
2020052619;2020;5;26;19;Noche
2020052620;2020;5;26;20;Noche
2020052706;2020;5;27;6;Mañana
2020052707;2020;5;27;7;Mañana
2020052716;2020;5;27;16;Tarde
2020052717;2020;5;27;17;Tarde
2020052718;2020;5;27;18;Tarde
2020052719;2020;5;27;19;Noche
2020052721;2020;5;27;21;Noche
2020052722;2020;5;27;22;Noche
2020052808;2020;5;28;8;Mañana
2020052810;2020;5;28;10;Mañana
2020052811;2020;5;28;11;Mañana
2020052812;2020;5;28;12;Tarde
2020052813;2020;5;28;13;Tarde
2020052814;2020;5;28;14;Tarde
2020052815;2020;5;28;15;Tarde
2020052816;2020;5;28;16;Tarde
2020052819;2020;5;28;19;Noche
2020052821;2020;5;28;21;Noche
2020052822;2020;5;28;22;Noche
2020052909;2020;5;29;9;Mañana
2020052910;2020;5;29;10;Mañana
2020052911;2020;5;29;11;Mañana
2020052913;2020;5;29;13;Tarde
2020052914;2020;5;29;14;Tarde
2020052916;2020;5;29;16;Tarde
2020052918;2020;5;29;18;Tarde
2020052923;2020;5;29;23;Noche
2020053007;2020;5;30;7;Mañana
2020053010;2020;5;30;10;Mañana
2020053014;2020;5;30;14;Tarde
2020053016;2020;5;30;16;Tarde
2020053017;2020;5;30;17;Tarde
2020053020;2020;5;30;20;Noche
2020053021;2020;5;30;21;Noche
2020053108;2020;5;31;8;Mañana
2020053110;2020;5;31;10;Mañana
2020053118;2020;5;31;18;Tarde
2020060105;2020;6;1;5;Madrugada
2020060106;2020;6;1;6;Mañana
2020060108;2020;6;1;8;Mañana
2020060113;2020;6;1;13;Tarde
2020060114;2020;6;1;14;Tarde
2020060116;2020;6;1;16;Tarde
2020060119;2020;6;1;19;Noche
2020060120;2020;6;1;20;Noche
2020060121;2020;6;1;21;Noche
2020060201;2020;6;2;1;Madrugada
2020060203;2020;6;2;3;Madrugada
2020060208;2020;6;2;8;Mañana
2020060212;2020;6;2;12;Tarde
2020060214;2020;6;2;14;Tarde
2020060215;2020;6;2;15;Tarde
2020060216;2020;6;2;16;Tarde
2020060218;2020;6;2;18;Tarde
2020060223;2020;6;2;23;Noche
2020060305;2020;6;3;5;Madrugada
2020060308;2020;6;3;8;Mañana
2020060312;2020;6;3;12;Tarde
2020060313;2020;6;3;13;Tarde
2020060314;2020;6;3;14;Tarde
2020060322;2020;6;3;22;Noche
2020060400;2020;6;4;0;Madrugada
2020060403;2020;6;4;3;Madrugada
2020060410;2020;6;4;10;Mañana
2020060413;2020;6;4;13;Tarde
2020060414;2020;6;4;14;Tarde
2020060416;2020;6;4;16;Tarde
2020060503;2020;6;5;3;Madrugada
2020060510;2020;6;5;10;Mañana
2020060511;2020;6;5;11;Mañana
2020060514;2020;6;5;14;Tarde
2020060515;2020;6;5;15;Tarde
2020060516;2020;6;5;16;Tarde
2020060517;2020;6;5;17;Tarde
2020060521;2020;6;5;21;Noche
2020060522;2020;6;5;22;Noche
2020060606;2020;6;6;6;Mañana
2020060610;2020;6;6;10;Mañana
2020060611;2020;6;6;11;Mañana
2020060612;2020;6;6;12;Tarde
2020060613;2020;6;6;13;Tarde
2020060616;2020;6;6;16;Tarde
2020060619;2020;6;6;19;Noche
2020060620;2020;6;6;20;Noche
2020060622;2020;6;6;22;Noche
2020060710;2020;6;7;10;Mañana
2020060712;2020;6;7;12;Tarde
2020060714;2020;6;7;14;Tarde
2020060719;2020;6;7;19;Noche
2020060720;2020;6;7;20;Noche
2020060808;2020;6;8;8;Mañana
2020060810;2020;6;8;10;Mañana
2020060812;2020;6;8;12;Tarde
2020060813;2020;6;8;13;Tarde
2020060814;2020;6;8;14;Tarde
2020060817;2020;6;8;17;Tarde
2020060818;2020;6;8;18;Tarde
2020060821;2020;6;8;21;Noche
2020060905;2020;6;9;5;Madrugada
2020060910;2020;6;9;10;Mañana
2020060911;2020;6;9;11;Mañana
2020060912;2020;6;9;12;Tarde
2020060915;2020;6;9;15;Tarde
2020060916;2020;6;9;16;Tarde
2020060921;2020;6;9;21;Noche
2020061006;2020;6;10;6;Mañana
2020061009;2020;6;10;9;Mañana
2020061010;2020;6;10;10;Mañana
2020061013;2020;6;10;13;Tarde
2020061014;2020;6;10;14;Tarde
2020061015;2020;6;10;15;Tarde
2020061016;2020;6;10;16;Tarde
2020061017;2020;6;10;17;Tarde
2020061018;2020;6;10;18;Tarde
2020061113;2020;6;11;13;Tarde
2020061114;2020;6;11;14;Tarde
2020061115;2020;6;11;15;Tarde
2020061116;2020;6;11;16;Tarde
2020061117;2020;6;11;17;Tarde
2020061119;2020;6;11;19;Noche
2020061120;2020;6;11;20;Noche
2020061211;2020;6;12;11;Mañana
2020061212;2020;6;12;12;Tarde
2020061215;2020;6;12;15;Tarde
2020061218;2020;6;12;18;Tarde
2020061219;2020;6;12;19;Noche
2020061222;2020;6;12;22;Noche
2020061310;2020;6;13;10;Mañana
2020061311;2020;6;13;11;Mañana
2020061313;2020;6;13;13;Tarde
2020061314;2020;6;13;14;Tarde
2020061315;2020;6;13;15;Tarde
2020061319;2020;6;13;19;Noche
2020061322;2020;6;13;22;Noche
2020061404;2020;6;14;4;Madrugada
2020061405;2020;6;14;5;Madrugada
2020061418;2020;6;14;18;Tarde
2020061421;2020;6;14;21;Noche
2020061422;2020;6;14;22;Noche
2020061511;2020;6;15;11;Mañana
2020061514;2020;6;15;14;Tarde
2020061520;2020;6;15;20;Noche
2020061521;2020;6;15;21;Noche
2020061604;2020;6;16;4;Madrugada
2020061605;2020;6;16;5;Madrugada
2020061608;2020;6;16;8;Mañana
2020061609;2020;6;16;9;Mañana
2020061610;2020;6;16;10;Mañana
2020061611;2020;6;16;11;Mañana
2020061613;2020;6;16;13;Tarde
2020061615;2020;6;16;15;Tarde
2020061616;2020;6;16;16;Tarde
2020061617;2020;6;16;17;Tarde
2020061618;2020;6;16;18;Tarde
2020061619;2020;6;16;19;Noche
2020061622;2020;6;16;22;Noche
2020061700;2020;6;17;0;Madrugada
2020061706;2020;6;17;6;Mañana
2020061710;2020;6;17;10;Mañana
2020061712;2020;6;17;12;Tarde
2020061713;2020;6;17;13;Tarde
2020061714;2020;6;17;14;Tarde
2020061715;2020;6;17;15;Tarde
2020061716;2020;6;17;16;Tarde
2020061719;2020;6;17;19;Noche
2020061720;2020;6;17;20;Noche
2020061801;2020;6;18;1;Madrugada
2020061808;2020;6;18;8;Mañana
2020061810;2020;6;18;10;Mañana
2020061811;2020;6;18;11;Mañana
2020061812;2020;6;18;12;Tarde
2020061813;2020;6;18;13;Tarde
2020061814;2020;6;18;14;Tarde
2020061817;2020;6;18;17;Tarde
2020061903;2020;6;19;3;Madrugada
2020061911;2020;6;19;11;Mañana
2020061912;2020;6;19;12;Tarde
2020061914;2020;6;19;14;Tarde
2020061916;2020;6;19;16;Tarde
2020061918;2020;6;19;18;Tarde
2020062000;2020;6;20;0;Madrugada
2020062007;2020;6;20;7;Mañana
2020062010;2020;6;20;10;Mañana
2020062012;2020;6;20;12;Tarde
2020062013;2020;6;20;13;Tarde
2020062015;2020;6;20;15;Tarde
2020062018;2020;6;20;18;Tarde
2020062022;2020;6;20;22;Noche
2020062023;2020;6;20;23;Noche
2020062105;2020;6;21;5;Madrugada
2020062110;2020;6;21;10;Mañana
2020062114;2020;6;21;14;Tarde
2020062115;2020;6;21;15;Tarde
2020062119;2020;6;21;19;Noche
2020062203;2020;6;22;3;Madrugada
2020062213;2020;6;22;13;Tarde
2020062215;2020;6;22;15;Tarde
2020062220;2020;6;22;20;Noche
2020062300;2020;6;23;0;Madrugada
2020062311;2020;6;23;11;Mañana
2020062312;2020;6;23;12;Tarde
2020062313;2020;6;23;13;Tarde
2020062317;2020;6;23;17;Tarde
2020062318;2020;6;23;18;Tarde
2020062319;2020;6;23;19;Noche
2020062320;2020;6;23;20;Noche
2020062407;2020;6;24;7;Mañana
2020062410;2020;6;24;10;Mañana
2020062413;2020;6;24;13;Tarde
2020062415;2020;6;24;15;Tarde
2020062416;2020;6;24;16;Tarde
2020062417;2020;6;24;17;Tarde
2020062418;2020;6;24;18;Tarde
